,State,County,Killed,Injured,AvgKilled,AvgInjured,Population,Houses,LandArea,PopDensity,HousingPrice,NumIncidents,NumCities
ga-cherokee,ga,cherokee,22.0,27.0,0.4489795918367347,0.5510204081632653,79859.0,32925.0,53.280000000000015,1498.8551051051047,249529.92660773755,49,7
ok-harmon,ok,harmon,0.0,0.0,0.0,0.0,2201.0,1113.0,1.7999999999999992,1222.7777777777783,37719.7639176665,2,2
tx-upshur,tx,upshur,1.0,1.0,0.25,0.25,8189.0,3616.0,9.540000000000001,858.3857442348008,119204.11380824451,4,4
oh-hamilton,oh,hamilton,14.0,33.0,0.23333333333333334,0.55,273753.0,122964.0,112.32999999999998,2437.042642214903,163223.25603747414,60,39
ia-appanoose,ia,appanoose,0.0,0.0,0.0,0.0,8140.0,4180.0,14.920000000000005,545.5764075067023,63223.95978908309,1,11
ar-cleveland,ar,cleveland,0.0,0.0,,,1918.0,878.0,6.879999999999999,278.7790697674419,85461.36162893404,0,3
or-polk,or,polk,3.0,3.0,0.3333333333333333,0.3333333333333333,35392.0,13897.0,30.35000000000002,1166.1285008237226,266817.985648055,9,6
ga-jeffdavis,ga,jeffdavis,2.0,0.0,2.0,0.0,4476.0,1995.0,6.249999999999998,716.1600000000002,58512.49583141528,1,2
in-jefferson,in,jefferson,3.0,2.0,0.75,0.5,16028.0,7232.0,12.279999999999998,1305.211726384365,120989.76510858767,4,5
ky-warren,ky,warren,12.0,35.0,0.14285714285714285,0.4166666666666667,59814.0,25455.0,40.69000000000007,1469.992627181123,168451.32890081214,84,5
mi-cheboygan,mi,cheboygan,0.0,1.0,0.0,1.0,7876.0,5106.0,24.03000000000001,327.75697045359954,121934.88482937241,1,4
mo-pettis,mo,pettis,4.0,8.0,0.26666666666666666,0.5333333333333333,23976.0,11023.0,15.469999999999997,1549.8383968972207,85641.22435908591,15,6
la-assumption,la,assumption,5.0,3.0,0.20833333333333334,0.125,7585.0,3259.0,12.489999999999998,607.2858286629304,121924.42701261665,24,4
ga-jackson,ga,jackson,9.0,5.0,0.16666666666666666,0.09259259259259259,22404.0,8656.0,54.18000000000002,413.5105204872645,219235.86262942667,54,7
nj-burlington,nj,burlington,4.0,6.0,0.23529411764705882,0.35294117647058826,163295.0,60784.0,183.32000000000008,890.764782893301,246843.11495396998,17,19
il-whiteside,il,whiteside,6.0,8.0,0.2727272727272727,0.36363636363636365,38528.0,17317.0,20.209999999999994,1906.382978723405,101324.96503174302,22,11
md-calvert,md,calvert,2.0,3.0,0.2,0.3,22857.0,9583.0,31.529999999999976,724.9286393910567,340714.8390495925,10,9
ne-wayne,ne,wayne,0.0,0.0,,,6601.0,2520.0,2.929999999999998,2252.9010238907867,133857.10235665695,0,4
ok-woodward,ok,woodward,0.0,3.0,0.0,0.75,13767.0,6547.0,14.570000000000004,944.8867536032942,99911.06493885655,4,5
tx-washington,tx,washington,2.0,1.0,0.4,0.2,16016.0,6560.0,13.040000000000006,1228.2208588957049,200368.87625684417,5,2
ky-mercer,ky,mercer,2.0,2.0,0.4,0.4,9725.0,4563.0,10.010000000000005,971.5284715284711,114250.93211143758,5,3
la-saintbernard,la,saintbernard,8.0,7.0,0.24242424242424243,0.21212121212121213,31175.0,14304.0,17.0,1833.8235294117646,137977.00440775094,33,4
il-sangamon,il,sangamon,39.0,114.0,0.12540192926045016,0.3665594855305466,162281.0,74649.0,91.91999999999969,1765.459094865106,128762.35482422235,311,24
mi-oakland,mi,oakland,71.0,187.0,0.16745283018867924,0.4410377358490566,755024.0,346021.0,283.42999999999984,2663.8817344670656,233396.82011835018,424,37
oh-darke,oh,darke,0.0,7.0,0.0,0.5833333333333334,24250.0,11320.0,14.260000000000002,1700.5610098176717,106937.35953342466,12,17
ms-leake,ms,leake,4.0,1.0,0.6666666666666666,0.16666666666666666,7134.0,2148.0,12.570000000000004,567.541766109785,98130.38854881616,6,3
in-rush,in,rush,0.0,0.0,0.0,0.0,8572.0,3910.0,6.03,1421.558872305141,106549.68737929953,3,5
ky-madison,ky,madison,14.0,15.0,0.2857142857142857,0.30612244897959184,44925.0,19421.0,38.819999999999965,1157.2642967542515,159019.3573836836,49,2
mt-beaverhead,mt,beaverhead,0.0,0.0,0.0,0.0,4453.0,2219.0,3.27,1361.7737003058103,197962.4147023388,2,3
ga-fannin,ga,fannin,0.0,0.0,,,3279.0,1822.0,7.159999999999997,457.9608938547488,183136.02865207556,0,5
mi-jackson,mi,jackson,17.0,63.0,0.13178294573643412,0.4883720930232558,47784.0,21409.0,27.489999999999974,1738.2320843943269,128836.59481529018,129,10
or-crook,or,crook,3.0,4.0,0.5,0.6666666666666666,9253.0,4181.0,10.920000000000005,847.3443223443219,210843.51020408163,6,1
wi-marinette,wi,marinette,10.0,2.0,0.5263157894736842,0.10526315789473684,23901.5,14276.0,473.4100000000001,50.487949134999255,101648.919322911,19,13
ky-anderson,ky,anderson,6.0,3.0,0.4,0.2,10505.0,4582.0,5.870000000000004,1789.6081771720603,141384.35294117648,15,1
ky-hardin,ky,hardin,13.0,11.0,0.40625,0.34375,67428.0,28218.0,67.47999999999998,999.2294013040905,133683.83644126068,32,8
ky-henry,ky,henry,2.0,1.0,0.5,0.25,5163.0,2272.0,5.389999999999995,957.8849721706873,111551.24646989077,4,5
oh-hocking,oh,hocking,4.0,0.0,1.3333333333333333,0.0,8397.0,3923.0,6.749999999999997,1244.0000000000005,109234.94027633997,3,5
mi-schoolcraft,mi,schoolcraft,0.0,0.0,,,3097.0,1617.0,3.189999999999998,970.8463949843266,74721.12244897959,0,1
ak-princeofwaleshyder,ak,princeofwaleshyder,4.0,0.0,0.25,0.0,8050.0,3731.0,4.349999999999997,1850.5747126436795,239554.86274509807,16,1
wy-sweetwater,wy,sweetwater,1.0,1.0,0.3333333333333333,0.3333333333333333,36956.0,15848.0,69.33000000000007,533.0448579258613,215646.1985121408,3,8
ny-warren,ny,warren,0.0,1.0,0.0,0.2,14700.0,7109.0,3.849999999999997,3818.181818181821,144837.44,5,1
co-pueblo,co,pueblo,49.0,90.0,0.1361111111111111,0.25,109954.0,49110.0,68.97999999999972,1593.9982603653298,165461.14838347526,360,5
ar-lincoln,ar,lincoln,2.0,1.0,0.6666666666666666,0.3333333333333333,3560.0,1648.0,8.170000000000003,435.74051407588723,60625.599762235,3,3
in-scott,in,scott,1.0,1.0,0.25,0.25,11234.0,5109.0,8.610000000000003,1304.7619047619044,84797.1881313888,4,3
va-manassasparkcity,va,manassasparkcity,6.0,30.0,0.13636363636363635,0.6818181818181818,52094.0,18027.0,12.409999999999998,4197.743755036262,330138.8480576566,44,2
nc-perquimans,nc,perquimans,1.0,6.0,0.16666666666666666,1.0,2737.0,1364.0,5.1400000000000015,532.4902723735407,134279.30006000973,6,2
tx-lamb,tx,lamb,1.0,2.0,0.25,0.5,11512.0,4923.0,13.709999999999999,839.6790663749089,46924.57387440046,4,7
tn-mcminn,tn,mcminn,13.0,12.0,0.3333333333333333,0.3076923076923077,20359.0,9763.0,24.18000000000001,841.9768403639367,122398.16737098889,39,6
il-ford,il,ford,0.0,2.0,0.0,0.4,10584.0,4823.0,7.529999999999996,1405.5776892430288,85466.28018381313,5,9
ar-miller,ar,miller,15.0,25.0,0.4166666666666667,0.6944444444444444,30778.0,13731.0,42.68000000000004,721.134020618556,93093.38047092746,36,2
al-walker,al,walker,10.0,10.0,0.6666666666666666,0.6666666666666666,24111.0,11169.0,54.30000000000003,444.03314917127045,91644.14564152602,15,11
nc-cherokee,nc,cherokee,1.0,2.0,0.3333333333333333,0.6666666666666666,3729.0,2000.0,5.130000000000003,726.9005847953213,136198.82720408167,3,3
va-lee,va,lee,0.0,1.0,0.0,0.25,4878.0,2496.0,18.410000000000004,264.96469310157516,77172.55620421247,4,5
ms-lee,ms,lee,20.0,40.0,0.22727272727272727,0.45454545454545453,50592.0,22246.0,85.43999999999997,592.1348314606744,119380.94109493811,88,7
ks-neosho,ks,neosho,1.0,0.0,0.3333333333333333,0.0,10892.0,5004.0,9.159999999999995,1189.0829694323152,53825.079776994724,3,4
tx-jones,tx,jones,4.0,0.0,1.0,0.0,8658.0,4262.0,17.53,493.89617798060465,77273.17631080237,4,5
wv-marshall,wv,marshall,1.0,1.0,0.25,0.25,15136.0,7477.0,6.4899999999999975,2332.2033898305094,75528.04835782114,4,5
ca-sanbenito,ca,sanbenito,2.0,4.0,0.2857142857142857,0.5714285714285714,36790.0,11146.0,8.000000000000004,4598.749999999998,563693.9220453937,7,2
tx-walker,tx,walker,4.0,16.0,0.12903225806451613,0.5161290322580645,40090.0,13616.0,40.05999999999997,1000.7488766849734,172723.38745890692,31,3
ak-petersburg,ak,petersburg,0.0,1.0,0.0,1.0,2948.0,1356.0,44.130000000000045,66.80262859732602,223486.65306122453,1,1
mi-gladwin,mi,gladwin,2.0,5.0,0.4,1.0,4004.0,1958.0,3.92,1021.4285714285714,109822.54834170647,5,2
ks-rush,ks,rush,0.0,0.0,,,472.0,299.0,1.2500000000000007,377.5999999999998,48872.357586512866,0,2
va-goochland,va,goochland,2.0,1.0,0.5,0.25,944.0,368.0,4.66,202.57510729613733,210025.49911268853,4,2
mn-ottertail,mn,ottertail,4.0,5.0,0.23529411764705882,0.29411764705882354,25299.0,12262.0,44.23000000000001,571.9873389102418,171672.72195600148,17,19
ut-iron,ut,iron,4.0,3.0,0.25,0.1875,38536.0,15765.0,55.57999999999997,693.3429291111914,205793.02245460576,16,7
mo-cooper,mo,cooper,1.0,1.0,0.1111111111111111,0.1111111111111111,10707.0,4411.0,9.719999999999992,1101.543209876544,108039.1936624117,9,8
wa-asotin,wa,asotin,1.0,2.0,0.2,0.4,8480.0,3948.0,3.0599999999999996,2771.24183006536,211057.58293064946,5,2
ga-mcintosh,ga,mcintosh,0.0,0.0,,,1975.0,1090.0,20.980000000000008,94.13727359389891,131104.77551020408,0,1
oh-ottawa,oh,ottawa,1.0,1.0,0.25,0.25,16308.0,8578.0,16.039999999999992,1016.7082294264344,159208.98591318083,4,10
oh-belmont,oh,belmont,6.0,8.0,0.46153846153846156,0.6153846153846154,27760.0,13751.0,18.209999999999994,1524.4371224601873,75453.60098634755,13,14
sd-butte,sd,butte,0.0,0.0,0.0,0.0,6565.0,3046.0,11.279999999999989,582.0035460992914,139906.3319751673,2,4
wv-morgan,wv,morgan,3.0,0.0,3.0,0.0,894.0,496.0,1.3899999999999997,643.1654676258994,121107.96914088215,1,2
ia-marshall,ia,marshall,3.0,5.0,0.25,0.4166666666666667,33094.0,13609.0,25.90999999999998,1277.2674642994994,104066.46131119067,12,12
mo-dent,mo,dent,2.0,0.0,1.0,0.0,4950.0,2408.0,3.1699999999999986,1561.5141955835968,95100.55102040817,2,1
mo-ralls,mo,ralls,0.0,0.0,,,2175.0,1173.0,2.3499999999999996,925.5319148936171,113082.13826400126,0,3
tx-wise,tx,wise,2.0,0.0,0.4,0.0,21375.0,8325.0,37.62,568.1818181818182,197672.9203162346,5,11
nm-luna,nm,luna,5.0,0.0,1.0,0.0,16519.0,6907.0,19.03000000000001,868.050446663163,96773.03810579625,5,2
oh-lawrence,oh,lawrence,3.0,2.0,0.375,0.25,19165.0,8929.0,10.959999999999996,1748.6313868613147,83608.43522710909,8,7
in-orange,in,orange,6.0,1.0,2.0,0.3333333333333333,8200.0,3872.0,8.310000000000002,986.7629362214197,92412.10246774332,3,4
il-fayette,il,fayette,1.0,0.0,1.0,0.0,9497.0,3753.0,12.310000000000004,771.4865962632003,78051.50591540006,1,5
ia-calhoun,ia,calhoun,1.0,0.0,1.0,0.0,7108.0,3675.0,19.70000000000001,360.81218274111654,70988.46006561593,1,11
or-jackson,or,jackson,25.0,26.0,0.12135922330097088,0.1262135922330097,149822.0,66991.0,60.05,2494.954204829309,307570.4295163955,206,14
me-somerset,me,somerset,12.0,4.0,0.043795620437956206,0.014598540145985401,41541.0,22436.0,879.375,47.239232409381664,112575.65883687006,274,26
ok-grant,ok,grant,1.0,2.0,0.5,1.0,3062.0,1637.0,3.399999999999998,900.5882352941181,64630.34506875444,2,8
in-blackford,in,blackford,2.0,0.0,2.0,0.0,8256.0,4082.0,5.679999999999997,1453.5211267605641,60783.88169064783,1,3
il-livingston,il,livingston,3.0,1.0,1.5,0.5,26580.0,11127.0,19.909999999999997,1335.0075339025618,98049.06064857866,2,14
ms-pike,ms,pike,18.0,26.0,0.47368421052631576,0.6842105263157895,17355.0,7857.0,21.029999999999998,825.2496433666192,91255.90697866847,38,4
ky-trimble,ky,trimble,3.0,1.0,1.5,0.5,1173.0,544.0,1.579999999999999,742.4050632911398,119044.04513055223,2,2
tx-deafsmith,tx,deafsmith,0.0,2.0,0.0,2.0,15370.0,5412.0,5.930000000000003,2591.905564924113,74484.06122448981,1,1
in-dubois,in,dubois,1.0,3.0,0.06666666666666667,0.2,24782.0,10476.0,22.950000000000014,1079.8257080610015,150519.52960235637,15,6
mi-oscoda,mi,oscoda,0.0,0.0,,,1826.0,1211.0,8.370000000000003,218.16009557945034,60231.4081632653,0,1
ia-lee,ia,lee,6.0,5.0,0.5,0.4166666666666667,24607.0,11299.0,21.61,1138.6857936140675,76855.65756947969,12,5
id-kootenai,id,kootenai,6.0,4.0,0.14634146341463414,0.0975609756097561,98784.0,42613.0,52.09000000000003,1896.4100595123812,284625.4598341225,41,13
ia-mills,ia,mills,1.0,4.0,0.25,1.0,8068.0,3299.0,6.41,1258.6583463338534,166038.56758386895,4,8
la-webster,la,webster,1.0,9.0,0.07142857142857142,0.6428571428571429,22986.0,10516.0,46.33000000000002,496.13641269156034,97339.50460746214,14,9
fl-orange,fl,orange,54.0,85.0,0.34838709677419355,0.5483870967741935,260771.0,105115.0,114.54999999999998,2276.481885639459,238287.56320437638,155,17
tx-hockley,tx,hockley,3.0,1.0,0.2727272727272727,0.09090909090909091,16973.0,6779.0,13.62000000000001,1246.1820851688683,97010.65569540988,11,5
ar-yell,ar,yell,4.0,0.0,1.3333333333333333,0.0,8273.0,3255.0,14.379999999999995,575.3129346314328,77693.84522956135,3,5
in-noble,in,noble,1.0,2.0,0.14285714285714285,0.2857142857142857,21445.0,9211.0,14.249999999999998,1504.9122807017545,122383.1885124042,7,8
il-logan,il,logan,1.0,1.0,0.3333333333333333,0.3333333333333333,20519.0,9225.0,12.329999999999998,1664.152473641525,91919.53587080361,3,12
id-oneida,id,oneida,0.0,1.0,0.0,1.0,2095.0,893.0,1.659999999999998,1262.048192771086,155973.83673469388,1,1
co-washington,co,washington,0.0,0.0,,,2177.0,1090.0,3.0399999999999987,716.1184210526319,106395.66118704362,0,2
nc-durham,nc,durham,127.0,387.0,0.24950884086444008,0.7603143418467584,229308.0,103663.0,113.65000000000084,2017.6682798064082,221016.59251659308,509,2
tx-travis,tx,travis,6.0,12.0,0.20689655172413793,0.41379310344827586,114224.0,43787.0,108.45000000000003,1053.2411249423694,357470.1999108893,29,17
ky-mason,ky,mason,0.0,3.0,0.0,1.5,9366.0,4644.0,20.41000000000001,458.8926996570306,79019.39126193112,2,3
ma-bristol,ma,bristol,36.0,116.0,0.07453416149068323,0.2401656314699793,510703.0,215622.0,499.7400000000001,1021.9374074518747,297336.82626852236,483,18
mi-newaygo,mi,newaygo,2.0,1.0,0.6666666666666666,0.3333333333333333,8359.0,3813.0,9.750000000000002,857.3333333333331,121994.56021987081,3,4
il-lake,il,lake,37.0,60.0,0.2569444444444444,0.4166666666666667,656725.0,241748.0,305.18000000000006,2151.9267317648596,273099.3700335276,144,51
il-saintclair,il,saintclair,19.0,32.0,0.13970588235294118,0.23529411764705882,156765.0,68198.0,117.63999999999999,1332.582454947297,134378.79516375146,136,19
ut-boxelder,ut,boxelder,0.0,0.0,,,40376.0,13833.0,87.51000000000002,461.38727002628264,216767.02646732086,0,14
al-jackson,al,jackson,7.0,4.0,0.5384615384615384,0.3076923076923077,23621.0,11352.0,96.18000000000005,245.59159908504873,109412.97164933628,13,11
ks-leavenworth,ks,leavenworth,7.0,21.0,0.12962962962962962,0.3888888888888889,52140.0,19263.0,40.92999999999997,1273.882237967262,160515.95258449123,54,5
mn-kanabec,mn,kanabec,1.0,0.0,1.0,0.0,4063.0,1917.0,6.6499999999999995,610.9774436090227,124530.59358265999,1,3
ca-sanbernardino,ca,sanbernardino,306.0,320.0,0.4157608695652174,0.43478260869565216,1884868.0,636159.0,1223.3800000000008,1540.7052591999204,349272.8428307444,736,39
sd-grant,sd,grant,0.0,0.0,,,3820.0,1997.0,3.9600000000000026,964.646464646464,104982.31956097414,0,2
sc-barnwell,sc,barnwell,7.0,7.0,0.4666666666666667,0.4666666666666667,10742.0,5102.0,28.800000000000004,372.98611111111103,87867.49092712742,15,4
co-clearcreek,co,clearcreek,1.0,1.0,0.5,0.5,3203.0,2031.0,3.7500000000000013,854.133333333333,284871.1114762005,2,4
mn-washington,mn,washington,8.0,5.0,0.38095238095238093,0.23809523809523808,242379.0,94972.0,282.7699999999999,857.1595289457865,293611.20867324166,21,20
mo-linn,mo,linn,0.0,1.0,0.0,1.0,8782.0,4495.0,12.420000000000002,707.0853462157809,61319.532814238046,1,8
la-eastbatonrouge,la,eastbatonrouge,345.0,465.0,0.38895152198421645,0.52423900789177,258348.0,111522.0,109.17999999999881,2366.257556329024,178666.95221470692,887,3
ny-delaware,ny,delaware,0.0,1.0,0.0,0.5,7275.333333333333,5777.666666666666,309.53666666666663,23.50394675913462,156288.35107268547,2,6
il-jackson,il,jackson,8.0,33.0,0.08247422680412371,0.3402061855670103,39355.0,18943.0,33.94999999999998,1159.204712812961,120676.48174238674,97,11
wi-washington,wi,washington,9.0,6.0,0.15789473684210525,0.10526315789473684,50378.25,22103.916666666668,134.48000000000005,374.6151844140391,229643.48627438588,57,8
sd-davison,sd,davison,2.0,1.0,0.16666666666666666,0.08333333333333333,16047.0,7467.0,11.73999999999999,1366.865417376492,149819.00802610503,12,3
fl-seminole,fl,seminole,40.0,87.0,0.23668639053254437,0.514792899408284,230389.0,101817.0,97.58000000000003,2361.026849764295,228270.33220083566,169,9
va-carroll,va,carroll,0.0,3.0,0.0,0.5,4172.0,2250.0,20.85,200.09592326139088,102835.8316371882,6,3
la-sabine,la,sabine,5.0,3.0,0.45454545454545453,0.2727272727272727,7251.0,3228.0,24.399999999999995,297.17213114754105,82154.4551066885,11,8
me-kennebec,me,kennebec,24.0,23.0,0.14814814814814814,0.1419753086419753,110503.5,54597.0,700.1500000000003,157.82832250232087,155947.3660038774,162,26
wv-grant,wv,grant,0.0,0.0,,,2757.0,1461.0,1.9300000000000002,1428.4974093264248,103092.63131207308,0,2
ny-greene,ny,greene,0.0,0.0,,,1778.5,1277.5,21.230000000000018,83.77296278850676,186949.65322896282,0,2
nm-sanjuan,nm,sanjuan,17.0,20.0,0.3333333333333333,0.39215686274509803,73488.0,28135.0,92.70999999999998,792.6653003990941,164170.97748211064,51,8
il-henderson,il,henderson,1.0,0.0,0.5,0.0,3592.0,1773.0,7.43,483.44549125168237,75727.60380768211,2,8
mo-carroll,mo,carroll,1.0,2.0,0.5,1.0,5661.0,2841.0,7.029999999999997,805.2631578947372,72983.33267515032,2,7
oh-henry,oh,henry,0.0,1.0,0.0,1.0,14734.0,6622.0,13.0,1133.3846153846155,108081.72499522308,1,9
ok-choctaw,ok,choctaw,4.0,5.0,0.6666666666666666,0.8333333333333334,7475.0,3865.0,23.740000000000006,314.86941870261154,67160.58849191088,6,7
ga-brantley,ga,brantley,0.0,0.0,,,1581.0,701.0,6.2400000000000055,253.3653846153844,96357.56778945531,0,2
ut-juab,ut,juab,0.0,0.0,,,8446.0,2942.0,9.640000000000004,876.1410788381739,231694.02146256194,0,4
il-washington,il,washington,1.0,0.0,1.0,0.0,7702.0,3479.0,13.139999999999999,586.1491628614917,92507.19654369364,1,11
nm-taos,nm,taos,7.0,6.0,0.17073170731707318,0.14634146341463414,13389.0,8253.0,28.75999999999999,465.54242002781655,271684.0388113144,41,9
ar-woodruff,ar,woodruff,0.0,1.0,0.0,1.0,5029.0,2605.0,6.449999999999997,779.6899224806206,35387.75102824239,1,4
ms-chickasaw,ms,chickasaw,3.0,13.0,0.14285714285714285,0.6190476190476191,6440.0,2844.0,14.599999999999994,441.0958904109591,75539.5294136103,21,3
ga-pierce,ga,pierce,1.0,0.0,1.0,0.0,4616.0,2086.0,10.050000000000004,459.3034825870645,119201.03384076546,1,3
tx-uvalde,tx,uvalde,4.0,4.0,2.0,2.0,18362.0,7027.0,16.900000000000006,1086.5088757396445,114075.96257293297,2,4
pa-susquehanna,pa,susquehanna,0.0,0.0,0.0,0.0,5966.0,2952.0,7.820000000000002,762.9156010230178,81210.39255986948,1,6
ga-clinch,ga,clinch,1.0,1.0,0.25,0.25,3109.0,1429.0,8.73,356.1282932416953,49367.09889890176,4,4
oh-geauga,oh,geauga,3.0,2.0,0.6,0.4,15931.0,7481.0,15.11,1054.3348775645268,236049.63402524492,5,5
mi-clare,mi,clare,4.0,7.0,0.25,0.4375,6103.0,3251.0,8.460000000000006,721.394799054373,107127.95408006328,16,3
mo-lafayette,mo,lafayette,2.0,1.0,0.5,0.25,21156.0,9536.0,22.330000000000002,947.4249888042991,110165.47585305094,4,15
mo-cole,mo,cole,9.0,29.0,0.0967741935483871,0.3118279569892473,46711.0,20311.0,43.759999999999934,1067.4360146252302,152233.8612668877,93,6
me-knox,me,knox,4.0,1.0,0.14814814814814814,0.037037037037037035,35898.0,20620.5,312.06500000000005,115.03372694791148,225618.23180369847,27,15
ar-perry,ar,perry,2.0,0.0,1.0,0.0,2598.0,1138.0,8.56,303.50467289719626,72839.40170725583,2,6
ga-spalding,ga,spalding,11.0,9.0,0.5238095238095238,0.42857142857142855,27464.5,12133.0,18.039999999999992,1522.422394678493,111063.70816542608,21,4
tx-llano,tx,llano,2.0,2.0,0.2,0.2,21399.0,12985.0,46.43,460.8873573120827,277655.1872553417,10,6
mt-goldenvalley,mt,goldenvalley,0.0,0.0,,,432.0,236.0,1.6900000000000004,255.62130177514786,234529.7063299896,0,2
tx-houston,tx,houston,0.0,1.0,0.0,0.1,9747.0,4523.0,14.440000000000005,674.9999999999998,96350.68099590755,10,5
ms-wayne,ms,wayne,8.0,11.0,0.6153846153846154,0.8461538461538461,5559.0,2541.0,18.87000000000001,294.5945945945944,92329.83988022599,13,2
al-clay,al,clay,0.0,3.0,0.0,1.0,4629.0,2285.0,24.049999999999997,192.47401247401248,93284.35846916446,3,3
ky-lyon,ky,lyon,1.0,2.0,0.16666666666666666,0.3333333333333333,3203.0,1310.0,8.85,361.92090395480227,126237.63639694657,6,2
oh-williams,oh,williams,1.0,0.0,0.5,0.0,24806.0,11364.0,23.730000000000004,1045.3434471133585,101457.93436487585,2,12
ok-johnston,ok,johnston,1.0,2.0,0.2,0.4,5860.0,2619.0,11.230000000000004,521.8165627782723,62346.58402100817,5,8
ia-jackson,ia,jackson,3.0,2.0,0.75,0.5,11546.0,5477.0,11.100000000000009,1040.1801801801794,125906.74079732312,4,11
mo-worth,mo,worth,0.0,0.0,,,195.0,141.0,0.19000000000000009,1026.3157894736837,142162.2857142857,0,1
wv-boone,wv,boone,0.0,1.0,0.0,0.3333333333333333,5304.0,2551.0,11.219999999999997,472.72727272727286,71308.3490107921,3,8
sd-charlesmix,sd,charlesmix,0.0,1.0,0.0,0.3333333333333333,2796.0,1351.0,3.060000000000003,913.7254901960774,128454.97909333977,3,2
mn-ramsey,mn,ramsey,5.0,6.0,0.29411764705882354,0.35294117647058826,195800.0,81779.0,112.23,1744.6315601888978,277058.75510162156,17,14
